Wall time,Step,Value
1771192257.4627123,403400,0.11263221502304077
1771192575.5680969,404000,0.01253082137554884
1771192961.5299003,404700,0.04322041943669319
1771195370.9186635,408400,0.1420794576406479
1771196913.9886918,410900,0.02527914196252823
1771197271.7113924,411500,0.07571107149124146
1771197618.8307838,412100,0.027563203126192093
1771197790.182066,412400,0.061926741153001785
1771199066.2774582,414600,0.08260910958051682
1771199718.465445,415600,0.1265811175107956
1771201031.4942393,417800,0.04906056821346283
1771201208.3039591,418100,0.04748328775167465
1771201854.0156178,419200,0.01673479937016964
1771202768.7878587,420700,0.004522875417023897
1771203594.889304,422100,0.04996853694319725
1771203924.211567,422700,0.02080531045794487
1771205018.3425264,424600,0.042332157492637634
1771205185.8221824,424900,0.03971010074019432
1771205392.5712202,425200,0.030399858951568604
1771205445.2777743,425300,0.058925069868564606
1771205687.3973832,425700,0.01817023567855358
1771207043.7511852,428100,0.08423065394163132
1771208846.2760458,431800,0.03147924691438675
1771209109.9198172,432300,0.03394658491015434
1771209371.1855197,432800,0.0218639075756073
1771209683.1094859,433400,0.3034878671169281
1771212055.899559,437600,0.029562752693891525
1771212222.1899307,437900,0.051437973976135254
1771213172.1689231,439500,0.14174839854240417
1771213680.8817263,440300,0.09855982661247253
1771213920.8103504,440700,0.04344850033521652
1771214099.6877425,441000,0.046114224940538406
1771214832.1085992,442200,0.0750374048948288
1771214953.341795,442400,0.021022140979766846
1771215620.1332276,443500,0.019866351038217545
1771216111.9460027,444300,0.015887346118688583
1771216822.0097148,445400,0.0484849251806736
1771217547.9448302,446600,0.0932355672121048
1771218914.5200858,448900,0.034755855798721313
1771219273.7925138,449500,0.03802930936217308
1771219521.9921045,449900,0.011508816853165627
1771220507.3043528,451400,0.02318982407450676
1771221171.9386873,452500,0.03572925925254822
1771221771.1209736,453500,0.04105791077017784
1771222016.8243136,453900,0.09957873821258545
1771222351.7515125,454400,0.051035962998867035
1771223473.5735703,456200,0.07430778443813324
1771223593.013177,456400,0.017669133841991425
1771223774.7798853,456800,0.08537014573812485
1771223919.7410038,457400,0.037153977900743484
1771224106.327009,458200,0.03218960016965866
1771224855.0398817,460600,0.037452004849910736
1771225017.577252,460900,0.0561986044049263
1771225180.3573573,461200,0.05772719532251358
1771227180.3591073,464900,0.08252404630184174
1771227495.249119,465400,0.02497789077460766
1771227735.6486511,465800,0.003190009854733944
1771227790.9815085,465900,0.04877028241753578
1771227962.8411243,466200,0.03151755407452583
1771228239.7808387,466700,0.0489584282040596
1771228874.5275779,467800,0.01749013364315033
1771229330.2176337,468600,0.0746685266494751
1771229552.7226763,469000,0.14232835173606873
1771229661.577377,469200,0.11761516332626343
1771229988.6342003,469800,0.018498573452234268
1771230460.4406466,470600,0.09645535051822662
1771230510.9112854,470700,0.047212302684783936
1771230827.6035702,471300,0.19169294834136963
1771230989.7633836,471600,0.0667746439576149
1771231740.6178892,473000,0.038540661334991455
1771232099.9083073,473700,0.04348986968398094
1771233268.521721,475900,0.10972584784030914
1771233616.3110704,476600,0.03802167624235153
1771233931.8571985,477200,0.09139706194400787
1771234159.004896,477600,0.011776507832109928
1771234217.1869626,477700,0.00228285719640553
1771235754.354395,480400,0.01762484759092331
1771235924.2073054,480700,0.04239395260810852
1771236095.5769587,481000,0.029765944927930832
1771236323.8632584,481400,0.1153298020362854
1771237230.5579858,483000,0.04229960963129997
1771237343.644979,483200,0.045441508293151855
1771237459.9958303,483400,0.07385537028312683
1771237516.5974498,483500,0.04217785596847534
1771237573.9705563,483600,0.005038273520767689
1771237984.2319534,484300,0.01978849247097969
1771238039.7748582,484400,0.054131459444761276
1771239003.2278137,486200,0.05703381448984146
1771240115.463087,488200,0.14373601973056793
1771240842.068324,489500,0.061479516327381134
1771241760.1749465,490800,0.012739257887005806
1771241876.461517,491000,0.006595740094780922
1771242951.6348314,492900,0.04219035804271698
1771243188.5625892,493300,0.04149409756064415
1771243596.7523494,494000,0.0438758060336113
1771243831.741915,494400,0.07591893523931503
1771244124.7676702,494900,0.06386219710111618
1771246023.3346457,498000,0.024501046165823936
1771246593.6001756,499000,0.02365858107805252
1771246652.151475,499100,0.03123832866549492
1771248537.744893,502300,0.06011127680540085
1771249958.6736562,504700,0.0837491974234581
1771250945.705525,506100,0.08042316138744354
1771251235.089727,506600,0.020347412675619125
1771251992.0764773,507900,0.03284980356693268
1771252051.8807354,508000,0.1337006390094757
1771252543.8333151,508800,0.0362822487950325
1771252662.7483306,509000,0.03430722653865814
1771252962.2269423,509500,0.011873902752995491
1771255327.727496,513200,0.07168589532375336
1771255576.2859852,513600,0.061336416751146317
1771255713.1378546,514000,0.018696248531341553
1771256015.6156404,514700,0.0517948754131794
1771256243.265755,515100,0.012770447880029678
1771256295.1460528,515200,0.1080256849527359
1771256402.1058235,515400,0.06357546150684357
1771256456.0713398,515500,0.1499139368534088
1771258111.6401067,518700,0.03726580739021301
1771258687.276401,519800,0.09360095113515854
1771258796.2393322,520000,0.0228506401181221
1771259128.1804264,520500,0.04310424625873566
1771259239.7362993,520700,0.08927344530820847
1771259525.1008208,521200,0.05473972484469414
1771259859.945507,521800,0.02126969024538994
1771260248.0817587,522500,0.06272377073764801
1771260988.5251148,523800,0.043027110397815704
1771261860.9039772,525300,0.04189888760447502
1771261913.7262647,525400,0.015538245439529419
1771262134.6871934,525800,0.05100364610552788
1771262354.1744895,526200,0.06549054384231567
1771262526.526007,526500,0.09261719882488251
1771263727.691528,528600,0.023640615865588188
1771264239.9233193,529500,0.07723557949066162
1771264346.5831218,529700,0.14225031435489655
1771265561.667072,531800,0.019197672605514526
1771265616.6449344,531900,0.03679367154836655
1771265780.9934585,532200,0.06711265444755554
1771265892.8349662,532400,0.09691237658262253
1771266104.9999225,532800,0.05322158336639404
1771266152.89096,532900,0.05297567695379257
1771266412.890508,533400,0.04528283327817917
1771268059.9536748,536200,0.05305945500731468
1771268375.2260444,536800,0.04633249342441559
1771268485.5134497,537000,0.08097827434539795
1771269739.474278,539300,0.056813374161720276
1771270266.0246089,540200,0.10386937856674194
1771270320.005707,540300,0.06965600699186325
1771271092.3708987,541700,0.04983627796173096
1771271499.8551605,542400,0.027051614597439766
1771272521.723797,544500,0.18444547057151794
1771272901.7564628,545200,0.053095743060112
